,lat,lng,name,biz_id,address,type_class,type_name,type_custom,hours
3322,55.689446,37.573321,Профи,48436121286,"Россия, Москва, проспект 60-летия Октября, 18, корп. 2",fallback services,Фотоуслуги,services,"ежедневно, 09:00–21:00"
3323,55.717036,37.623026,Ponte,1719327611,"Россия, Москва, Люсиновская улица, 55",spa,Салон красоты,beauty,"ежедневно, 10:00–22:00"
3324,55.714602,37.657918,"Спортивно - стрелковый клуб, центр специальной подготовки Гридинъ",1102981495,"Россия, Москва, Восточная улица, 4, корп. 1",college,Дополнительное образование,sport,пн-сб 08:00–21:00
3325,55.73925,37.508229,Эстетическая медицина Лантан,1075021220,"Россия, Москва, улица Барклая, 6, стр. 5",spa,Косметология,medicine,"пн-пт 09:00–20:00; сб,вс 09:00–18:00"
3326,55.708449,37.587253,Шоколадница,1800475717,"Россия, Москва, Ленинский проспект, 37А",cafe,Кофейня,cafe,"пн-пт 08:00–23:00; сб,вс 10:00–23:00"
3327,55.709275,37.624941,Millio - агенство элитной недвижимости,70897921435,"Россия, Москва, Холодильный переулок, 3, корп. 1",office service,Управление недвижимостью,services,пн-сб 10:00–20:00
3328,55.709038,37.652793,Шоколадница,34362504481,"Россия, Москва, улица Ленинская Слобода, 26",cafe,Кофейня,cafe,"пн-пт 08:00–22:00; сб,вс 10:00–22:00"
3329,55.704873,37.616126,Hair Expert beauty salon,46349225187,"Россия, Москва, Духовской переулок, 17с1",spa,Салон красоты,beauty,"ежедневно, 10:00–21:00"
3330,55.733288,37.709907,Библиотека № 116,1786781640,"Россия, Москва, Нижегородская улица, 70, корп. 1",library,Библиотека,services,вт-сб 12:00–22:00; вс 12:00–20:00
3331,55.739201,37.587303,By the Wine,1145477528,"Россия, Москва, улица Пречистенка, 40/2с2",restaurants,Ресторан,cafe,"пн-пт 12:00–23:00; сб,вс 16:00–23:00"
3332,55.687446,37.558014,Клиника лечения боли,1133141092,"Россия, Москва, улица Вавилова, 61с1",medicine,"Медцентр, клиника",medicine,пн-пт 10:00–15:00
3333,55.73948,37.651705,Московская Городская Служба Недвижимости,86575570531,"Россия, Москва, Народная улица, 4, стр. 1",office service,Агентство недвижимости,services,пн-пт 09:30–20:30
3334,55.67797,37.572793,Русь Бизнес Консалт,163482576460,"Россия, Москва, улица Кржижановского, 20/30к5",office service,Согласование перепланировок,business,пн-пт 10:00–18:00
3335,55.753114,37.591566,Зеркальный лабиринт,78952786686,"Россия, Москва, улица Новый Арбат, 16",attraction,Развлекательный центр,entertainment,"ежедневно, 11:00–00:00"
3336,55.691079,37.538906,Фотосфера,1003874990,"Россия, Москва, Ломоносовский проспект, 23",printing services,Копировальный центр,services,"пн-пт 09:00–21:00, перерыв 13:30–14:00; сб,вс 10:00–20:00, перерыв 13:30–14:00"
3337,55.747969,37.539787,MMBusiness,1334951042,"Россия, Москва, Пресненская набережная, 6, стр. 2",office service,Кадровое агентство,business,пн-пт 10:00–19:00
3338,55.656124,37.648559,ФорматПринт,239462401380,"Россия, Москва, Каширское шоссе, 25Б, стр. 3",fallback services,Фотоуслуги,services,пн-сб 08:00–20:00; вс 10:00–19:00
3339,55.741095,37.626744,Мзиури,169390471068,"Россия, Москва, Климентовский переулок, 14",restaurants,Ресторан,cafe,"ежедневно, 10:00–00:00"
3340,55.744987,37.647953,МеЦеНаТ,187782884268,"Россия, Москва, Верхняя Радищевская улица, 6, стр. 2",medicine,"Медцентр, клиника",medicine,"ежедневно, 10:00–19:00"
3341,55.721665,37.648483,Away Realty,104312326555,"Россия, Москва, Дербеневская улица, 11",office service,Агентство недвижимости,services,пн-пт 10:00–19:00
3342,55.714629,37.624619,Вай Тай,242475180001,"Россия, Москва, Подольское шоссе, 8",spa,Массажный салон,beauty,"ежедневно, 11:00–23:00"
3343,55.652255,37.742069,Марьинский пассаж,1086034794,"Россия, Москва, Люблинская улица, 102А",malls,Торговый центр,malls,"ежедневно, 10:00–21:00"
3344,55.719176,37.632925,Citrusfoto,163673333893,"Россия, Москва, Партийный переулок, 1к10",fallback services,Аренда фотостудий,services,"ежедневно, 10:00–22:00"
3345,55.717995,37.57236,Салон красоты Espace De Beaute’,1264023234,"Россия, Москва, улица Хамовнический Вал, 16",spa,Салон красоты,beauty,"ежедневно, 10:00–22:00"
3346,55.738478,37.674955,Город Детства,1328585006,"Россия, Москва, Нижегородская улица, 2, корп. 1",medicine,"Медцентр, клиника",medicine,пн-пт 09:00–20:00; сб 09:00–19:00; вс 09:00–17:00
3347,55.741689,37.566478,Selfie,1693849669,"Россия, Москва, площадь Европы, 2",spa,Салон красоты,beauty,"ежедневно, 10:00–22:00"
3348,55.742451,37.624698,Кофе On,114484796066,"Россия, Москва, улица Большая Ордынка, 16/4с2",cafe,Кафе,cafe,"ежедневно, круглосуточно"
3349,55.681421,37.57945,Студия Алексея Джураева,106288544587,"Россия, Москва, Новочерёмушкинская улица, 23",spa,Салон красоты,beauty,"ежедневно, 10:00–21:00"
3350,55.667266,37.5672,My Michelle,198528149562,"Россия, Москва, улица Цюрупы, 28",spa,Салон красоты,beauty,"ежедневно, 10:00–22:00"
3351,55.714926,37.634604,Арена4Спорта,119554288824,"Россия, Москва, Дубининская улица, 69",fitness,Спортивный комплекс,sport,"ежедневно, 08:00–00:00"
3352,55.710317,37.592744,Dr. Beautysense,20977335925,"Россия, Москва, улица Орджоникидзе, 10А",spa,Косметология,beauty,"ежедневно, 14:00–21:00"
3353,55.742335,37.63367,Guinot,1732740448,"Россия, Москва, Большая Татарская улица, 7, корп. 1",spa,Косметология,beauty,"пн-пт 10:00–22:00; сб,вс 11:00–20:00"
3354,55.739037,37.574795,Modus,1805171756,"Россия, Москва, 1-й переулок Тружеников, 6",restaurants,Пиццерия,cafe,"ежедневно, 10:00–00:00"
3355,55.69692,37.501172,Копировальный центр,103971906550,"Россия, Москва, Мичуринский проспект, 27, корп. 2",fallback services,Фотоуслуги,services,"ежедневно, 09:00–21:00"
3356,55.707146,37.626068,Salecraft,1347668095,"Россия, Москва, Гамсоновский переулок, 2, стр. 2",office service,Бизнес-консалтинг,business,пн-чт 09:00–18:00; пт 09:00–17:00
3357,55.726722,37.579481,Цимес,96272037000,"Россия, Москва, Комсомольский проспект, 28",restaurants,Ресторан,cafe,"ежедневно, 10:00–23:00"
3358,55.742245,37.501851,Горбушкин двор,1791795111,"Россия, Москва, Багратионовский проезд, 7, корп. 3",malls,Торговый центр,malls,"ежедневно, 10:00–21:00"
3359,55.722583,37.6275,АриАнна,1337374530,"Россия, Москва, Большая Серпуховская улица, 31, корп. 11",spa,Салон красоты,beauty,"ежедневно, 09:00–21:00"
3360,55.727587,37.624492,Major Clinic,213160741389,"Россия, Москва, Большая Серпуховская улица, 16/15с2",medicine,"Медцентр, клиника",medicine,"пн-пт 07:00–21:00; сб,вс 08:00–20:00"
3361,55.729717,37.636451,Салон красоты Имидж-лаборатория Персона,1068273433,"Россия, Москва, Павелецкая площадь, 2, стр. 3",spa,Салон красоты,beauty,"ежедневно, 09:00–22:00"
3362,55.74753,37.673897,Нотариус Швец А. Г.,129570000771,"Россия, Москва, Хлебников переулок, 2/5с2",office service,Нотариусы,services,вт-чт 10:00–17:00; пт 10:00–16:00; сб 10:00–14:00
